,3.6v,3.7v,3.8v,3.9v,4.0v,4.1v,4.2v
0,-0.02293970208379199,-0.019415116827103507,-0.02348418507747032,-0.022235624812150905,-0.02261357832470486,-0.023298604269081508,-0.023505860103640343
1,-8.53420226339228e-07,-1.091285086845572e-06,3.351451853116678e-06,-8.107800449643067e-07,-1.1746207917129138e-06,-5.037707390648577e-06,-2.263581775235512e-06
2,6.232387253474929e-08,-2.8726812300619176e-08,3.8541061848498047e-08,6.442112990392929e-09,1.4808926018693044e-08,1.3903472283050426e-08,-1.1321272142581769e-08
3,0.037193660324958876,0.0377403914784603,0.04158246342694179,0.03792121049091081,0.03980398347387805,0.04359266656494739,0.04425864103730361
4,8.335467713936068e-06,1.2707912386047763e-05,1.5040316078051909e-05,1.8875798021191993e-05,1.5575523871861282e-05,1.0214908411356832e-05,2.9045552425130668e-05
5,-5.386137683584971e-08,-5.4720631857146874e-08,-7.820579962644334e-08,-5.307144041883181e-09,-2.397154783392314e-08,-4.2247102180509855e-08,-9.48933501652695e-08
6,0.04985250477006859,0.054619152118486204,0.05913063977170526,0.05777088244410663,0.06071141472187531,0.061454786620047434,0.06095369989487638
7,-3.988222962140833e-05,-4.1334699336919044e-05,-4.5847159376571114e-05,-4.567987136799566e-05,-5.166932278475006e-05,-4.8303689158295116e-05,-3.662331502509081e-05
8,1.7167976102493515e-08,-4.944732580692671e-08,-1.0179124940501196e-07,-6.766362260257886e-08,-4.0698439144609696e-08,-3.949468544363076e-08,-3.2459832681808795e-08
