,3.6v,3.7v,3.8v,3.9v,4.0v,4.1v,4.2v
0,0.05230416366426355,0.0536604605192563,0.052363683157800794,0.06043979434570443,0.05827419908676847,0.06220939012276414,0.0597645779519531
1,-2.6066953147973863e-06,2.636434351195745e-06,5.029928759118574e-06,7.037527154064302e-06,6.019475037233112e-06,2.415739396871471e-06,2.767153305444127e-06
2,-3.5769467511975454e-08,-3.7920027931126726e-08,-1.326991338090106e-08,-1.1837042802636514e-07,-6.330763822439726e-08,-9.323245505265429e-08,-2.6460529235223726e-08
3,-0.0027118366793727647,-0.0013482938424669774,-0.0006276503288711893,-0.0017094941992278332,-0.002655723798953541,-0.0032128630146110683,-0.0026068895321392466
4,1.5211777986472764e-05,4.8687593082709684e-06,9.999241109119009e-06,1.3578644810609342e-05,2.8548526328769905e-06,1.2659011354904793e-05,7.199123481032459e-06
5,1.3891234756939779e-08,-1.6473434897408373e-08,-6.809649428961577e-09,-2.9691605718242622e-08,-1.8319083801880754e-08,9.462933991235876e-09,3.048121361106912e-08
6,-0.012450926605560339,-0.00869298895497563,-0.0051269806323080485,-0.006518161830564714,-0.0066949829366588385,-0.010880701051733227,-0.009385850232104385
7,-3.343459783526377e-05,-4.138791655994768e-05,-3.977223787434667e-05,-4.424964664143358e-05,-5.287173795497885e-05,-4.149359211512372e-05,-4.733064875684185e-05
8,4.688569949391245e-08,-1.7144609819415766e-08,-4.936420918662868e-08,-6.010978375018339e-08,-6.5381652507069e-08,3.526592205837461e-08,1.9678886493536774e-08
