,3.6v,3.7v,3.8v,3.9v,4.0v,4.1v,4.2v
0,0.03227727484933368,0.033473917670893256,0.038240435090046626,0.03699845592398311,0.04115533185419424,0.03682303646018962,0.03704033543223331
1,2.817714410389243e-06,1.1519821281197552e-05,3.02987184230247e-06,7.489304381646243e-06,1.8051642524450853e-06,9.585787871026496e-06,4.5172979690183935e-07
2,-5.2487529735032744e-08,-6.509899850632354e-08,-1.063818821865432e-07,-5.856058686247367e-08,-1.1513257573191002e-07,-2.6628487227821054e-08,-2.4373702509107467e-08
3,0.009254933762952625,0.009280745070894903,0.01212989582456841,0.01110340407526867,0.009962504872937728,0.01066095908654177,0.010538882475480698
4,8.771497955737694e-06,1.3079342041606201e-05,1.0956012787311347e-05,1.6232675944107693e-05,1.1443789901059602e-05,1.5953404099908e-05,1.3995513057666222e-05
5,-2.0668154963382233e-08,-1.571171049528424e-08,-4.679777820732315e-08,-2.48913745029172e-08,-1.33528657391043e-09,6.88939867630209e-09,6.047514371598724e-09
6,0.011231273082160992,0.012951321338668732,0.012532485105431838,0.010900746611262715,0.017596636680210484,0.017761999370711913,0.014595059288760731
7,-2.7228435641310204e-05,-2.789540586432929e-05,-3.211346367284213e-05,-4.6912025574622675e-05,-3.268248954153502e-05,-3.6802413273001505e-05,-3.394684917992355e-05
8,1.1955898748351396e-08,-1.6927208936087937e-08,-3.984875239037313e-09,4.841908615493492e-08,-8.436484796085234e-08,-8.231477487859293e-08,-4.056177308119586e-08
